2.12,-78.97,-5.76,0,353
2.23,-78.91,-5.57,0,360
1.99,-78.67,-5.47,0,362
2.00,-78.72,-5.39,0,362
1.99,-78.86,-5.07,0,367
2.93,-80.25,-5.04,0,367
3.54,-80.51,-5.05,0,364
2.91,-80.54,-6.06,0,368
1.36,-80.19,-7.45,0,363
0.07,-80.21,-7.95,0,363
0.16,-80.82,-7.48,0,363
0.13,-81.07,-7.51,0,364
0.13,-81.12,-7.43,0,364
0.20,-81.09,-7.49,0,364
0.33,-80.85,-7.67,0,364
0.37,-80.64,-7.69,0,363
0.58,-80.64,-7.51,0,365
1.08,-80.76,-7.29,0,364
1.33,-81.05,-7.06,0,358
1.23,-81.63,-6.72,0,352
1.32,-81.92,-6.35,0,353
1.36,-82.20,-5.76,0,366
1.75,-82.93,-4.24,0,373
2.46,-84.61,-1.04,0,373
3.26,-86.68,3.91,0,387
4.77,-88.06,9.54,0,410
6.50,-87.98,14.64,0,394
7.94,-88.41,19.29,0,426
8.28,-88.71,23.12,0,442
7.52,-89.68,26.32,0,467
7.62,-89.66,28.73,0,439
7.05,-89.60,30.81,0,437
6.02,-88.95,32.39,0,433
4.26,-88.50,34.27,0,553
2.14,-88.26,36.36,0,543
0.95,-87.48,37.74,0,541
-0.19,-87.17,39.13,0,527
-1.63,-86.72,39.61,0,553
-2.81,-85.90,39.40,0,521
-3.80,-85.12,38.52,0,483
-4.47,-83.71,37.01,0,482
-5.51,-82.49,35.61,0,465
-6.15,-81.52,34.21,0,436
-7.03,-80.45,32.13,0,449
-7.24,-79.03,29.85,0,418
-6.85,-78.00,25.49,0,388
-6.35,-75.95,21.44,0,386
-7.04,-74.50,15.26,0,382
-8.76,-72.86,8.84,0,387
-9.76,-71.41,0.97,0,385
-12.72,-70.56,-5.92,0,393
-12.18,-68.73,-10.92,0,378
-12.95,-65.84,-16.21,0,362
-14.96,-64.86,-21.46,0,370
-15.74,-62.32,-25.71,0,356
-16.59,-60.29,-28.92,0,362
-17.44,-58.60,-30.92,0,360
-17.47,-60.19,-30.25,0,360
-16.58,-60.42,-30.02,0,360
-16.29,-60.58,-29.02,0,362
-15.55,-60.95,-28.36,0,361
-14.92,-61.36,-27.54,0,361
-14.25,-61.77,-26.80,0,360
-13.70,-62.16,-26.12,0,363
-13.15,-62.52,-25.39,0,363
-12.56,-62.90,-24.64,0,369
-12.00,-63.50,-23.83,0,388
-11.23,-63.76,-22.96,0,377
-10.27,-63.92,-21.75,0,376
-9.40,-65.10,-19.34,0,386
-7.98,-67.52,-15.57,0,376
-6.76,-70.75,-10.24,0,370
-5.19,-73.78,-5.07,0,382
-4.38,-75.87,1.06,0,381
-2.66,-77.73,7.73,0,376
-1.00,-78.35,13.35,0,398
0.08,-79.21,19.01,0,400
0.86,-79.94,23.91,0,391
0.30,-80.40,28.03,0,527
-0.67,-80.43,31.91,0,509
-2.34,-80.65,34.99,0,545
-3.87,-80.38,37.22,0,524
-5.55,-80.44,38.95,0,518
-7.00,-80.18,39.89,0,471
-8.42,-79.31,40.21,0,514
-9.41,-78.50,39.92,0,523
-10.41,-77.38,39.01,0,499
-11.03,-76.39,38.12,0,463
-12.02,-74.98,36.74,0,499
-13.10,-73.95,35.51,0,449
-13.65,-73.10,34.62,0,443
-14.62,-72.24,33.53,0,470
-14.92,-71.38,32.74,0,413
-14.99,-70.49,31.63,0,392
-15.65,-69.44,29.94,0,379
-15.87,-68.05,26.98,0,371
-15.72,-67.41,22.60,0,376
-16.42,-65.26,17.86,0,373
-16.62,-63.79,11.34,0,386
-17.85,-62.64,4.79,0,402
-18.71,-60.61,-1.78,0,418
-19.47,-58.58,-7.82,0,411
-20.10,-57.33,-13.63,0,408
-22.55,-56.88,-19.81,0,386
-23.95,-55.80,-25.41,0,360
-25.18,-53.14,-30.10,0,357
-26.39,-51.67,-32.96,0,372
-26.03,-51.77,-33.63,0,362
-26.27,-52.35,-32.66,0,363
-24.85,-52.78,-32.19,0,367
