12.46,-86.51,-3.33,21,368
13.17,-86.80,-3.06,32,370
13.82,-87.03,-2.64,9,368
14.59,-87.33,-1.96,17,366
15.46,-87.58,-1.22,0,368
15.88,-88.02,-0.39,0,367
16.45,-88.35,0.35,0,367
17.32,-88.69,1.46,0,368
17.55,-89.14,3.34,0,366
17.40,-89.54,5.57,0,367
15.98,-90.01,8.67,0,367
13.36,-90.39,11.71,0,368
12.88,-90.22,12.69,0,367
13.75,-88.78,9.15,0,368
13.45,-87.10,5.88,0,366
16.21,-84.72,1.92,0,366
17.05,-82.69,-1.02,0,367
16.60,-81.81,-3.67,0,368
15.57,-81.07,-5.90,0,368
14.13,-80.17,-7.18,0,369
13.25,-80.02,-7.96,0,368
12.85,-80.08,-7.82,0,367
13.02,-80.71,-6.08,0,366
12.31,-80.85,-5.08,0,365
9.94,-82.41,-3.81,0,366
9.12,-83.09,-2.54,0,365
8.73,-83.50,-2.15,0,365
8.20,-83.79,-1.76,0,366
8.34,-84.02,-1.86,0,367
8.63,-84.11,-1.99,0,366
9.12,-84.14,-2.11,0,366
9.88,-84.20,-2.26,0,366
10.74,-84.30,-2.75,0,366
11.15,-84.37,-3.05,0,365
11.48,-84.39,-3.14,0,365
11.55,-84.53,-3.14,0,367
11.86,-84.25,-2.88,0,365
13.00,-84.07,-2.85,0,366
13.10,-83.99,-2.78,0,368
13.28,-84.04,-2.91,0,368
13.29,-84.01,-3.17,0,369
13.35,-83.88,-3.53,0,370
13.77,-83.71,-4.28,0,370
12.57,-84.02,-4.44,0,370
12.32,-84.78,-4.37,0,368
12.53,-85.64,-4.00,0,367
12.97,-86.35,-3.35,0,366
13.09,-87.10,-3.09,0,366
13.22,-87.25,-3.03,0,366
14.28,-86.60,-3.54,0,369
14.94,-85.62,-4.67,0,366
14.84,-85.35,-5.84,0,361
14.76,-85.30,-7.29,0,364
14.45,-85.57,-8.29,0,360
11.87,-86.43,-8.56,0,368
11.79,-86.43,-9.40,0,367
13.08,-85.88,-9.58,0,372
12.95,-85.45,-9.39,0,369
12.37,-84.50,-8.57,0,368
11.62,-83.79,-7.47,0,368
10.13,-83.29,-7.02,0,366
6.68,-82.38,-8.18,0,367
5.37,-80.62,-9.77,0,366
6.77,-79.25,-10.90,0,375
6.14,-79.61,-10.72,0,376
4.86,-81.27,-8.92,0,372
4.22,-82.80,-6.85,0,368
3.73,-84.33,-5.17,0,367
3.30,-85.83,-3.79,0,368
3.71,-86.99,-2.67,0,367
4.69,-87.88,-2.06,0,366
5.88,-88.05,-1.92,0,366
6.68,-87.63,-3.04,0,373
8.50,-85.74,-5.62,0,386
9.35,-84.75,-7.27,0,429
9.29,-84.11,-7.98,0,433
8.47,-84.10,-8.77,0,398
7.97,-83.86,-9.12,4,397
7.52,-83.30,-8.98,7,375
6.87,-82.80,-8.63,0,379
6.82,-82.05,-8.77,0,374
4.77,-81.62,-8.84,0,373
2.42,-81.45,-10.18,0,375
2.02,-79.74,-10.70,0,373
0.24,-79.03,-11.57,0,375
0.86,-77.20,-11.97,0,380
2.16,-75.43,-12.43,0,374
1.90,-75.76,-11.03,0,370
2.61,-78.27,-7.82,0,369
3.74,-81.12,-3.95,0,367
4.04,-83.19,-0.43,0,366
6.45,-83.82,2.06,0,367
8.94,-84.36,2.65,0,363
7.28,-82.77,2.28,0,363
8.52,-82.52,1.39,0,363
9.13,-82.66,0.77,0,362
8.89,-82.48,0.07,0,360
7.92,-82.30,0.11,4,361
7.43,-82.25,0.40,0,361
7.17,-82.01,0.52,0,363
5.88,-81.79,0.60,0,367
5.01,-81.22,0.45,0,365
4.51,-80.53,0.59,0,360
4.25,-80.18,0.63,0,345
4.19,-79.68,1.25,0,341
3.80,-79.23,1.98,0,339
4.55,-79.31,2.53,0,343
4.66,-79.41,2.20,0,349
2.25,-79.65,0.96,0,354
1.29,-77.36,-1.76,0,361
1.92,-74.53,-4.83,0,361
2.01,-72.15,-7.41,0,362
2.98,-70.17,-9.00,0,359
3.98,-68.71,-9.46,0,361
5.32,-67.90,-8.69,0,366
9.50,-68.02,-6.91,0,379
13.16,-69.23,-5.15,0,401
13.69,-72.18,-2.52,0,412
14.99,-74.47,-0.92,1,399
16.48,-75.42,0.16,0,383
17.06,-76.16,1.62,0,372
17.72,-77.16,3.35,7,363
17.73,-78.10,4.82,0,359
18.09,-78.57,5.78,0,359
18.86,-78.83,6.48,0,355
20.03,-78.71,7.39,0,354
20.76,-78.73,8.43,0,349
22.40,-78.83,10.15,0,342
22.87,-79.64,12.43,0,338
22.26,-80.69,14.71,0,352
20.95,-80.13,14.32,0,354
19.01,-78.89,12.40,0,356
18.54,-76.60,9.65,0,355
18.11,-74.42,7.00,0,344
16.59,-72.91,4.71,0,334
15.34,-71.98,2.68,0,308
14.40,-71.54,0.87,0,292
14.94,-70.70,-0.16,0,286
16.08,-69.75,-0.62,0,229
17.51,-69.27,-0.58,0,185
20.23,-69.20,-0.39,0,243
21.54,-70.73,1.29,0,289
22.07,-73.50,2.55,0,302
21.93,-75.79,4.45,0,313
22.81,-77.73,5.31,0,308
23.57,-78.98,5.82,0,311
24.34,-80.05,6.34,0,328
24.10,-81.22,7.07,0,351
23.71,-81.82,7.39,0,356
23.52,-81.80,7.34,0,364
23.70,-81.57,7.14,0,363
23.25,-81.39,7.05,0,360
22.48,-80.80,7.89,0,367
21.40,-81.02,9.32,0,370
20.32,-81.41,10.35,0,371
20.89,-81.60,10.54,0,371
21.62,-81.39,10.25,0,370
21.33,-81.41,9.52,0,368
20.67,-81.50,8.81,0,368
20.61,-81.04,8.34,0,367
20.33,-81.96,9.35,0,367
20.40,-81.97,9.18,0,368
20.02,-82.24,9.34,0,367
20.00,-82.33,9.37,0,367
20.22,-82.57,9.25,0,367
20.09,-82.86,9.41,0,367
20.30,-83.01,9.24,0,367
20.26,-83.14,9.11,0,368
20.01,-83.23,8.97,0,368
19.77,-83.29,8.79,0,367
19.34,-83.35,8.59,0,367
19.03,-83.41,8.45,0,366
18.83,-83.46,8.31,0,367
18.54,-83.46,7.76,0,367
18.10,-83.66,6.98,0,366
17.09,-83.89,7.09,0,367
17.11,-84.23,7.75,0,367
17.98,-84.87,8.73,0,366
19.76,-85.08,9.62,0,367
20.85,-85.17,10.21,0,366
21.66,-84.77,10.87,0,367
23.18,-85.14,9.86,0,366
23.13,-85.70,9.97,0,367
24.33,-85.66,9.82,0,368
24.07,-86.07,9.58,0,366
24.36,-86.15,8.87,0,367
24.22,-86.43,7.88,0,366
23.83,-86.50,6.90,0,366
23.09,-86.72,5.90,0,366
22.31,-86.89,4.93,0,367
21.99,-86.84,4.06,0,367
22.04,-86.72,3.37,0,366
22.19,-86.71,2.99,0,366
21.94,-86.82,2.74,0,367
21.64,-86.84,2.50,0,367
21.30,-86.89,2.37,0,367
21.13,-86.88,2.24,0,367
20.95,-86.83,2.11,0,367
20.72,-86.76,1.97,0,367
20.52,-86.74,1.87,0,366
20.33,-86.67,1.80,0,367
20.14,-86.70,1.80,0,367
19.90,-86.73,1.81,0,368
19.61,-86.71,1.80,0,368
19.50,-86.67,1.74,0,367
19.35,-86.64,1.70,0,366
19.08,-86.65,1.68,0,367
18.92,-86.67,1.62,0,367
18.88,-86.63,1.51,0,368
18.84,-86.60,1.46,0,367
18.75,-86.62,1.41,0,367
18.54,-86.66,1.38,0,368
18.29,-86.73,1.38,0,368
18.11,-86.79,1.32,0,366
17.96,-86.83,1.29,0,366
17.76,-86.90,1.18,0,366
17.52,-86.92,1.08,0,366
17.35,-86.94,1.05,0,366
17.12,-86.95,1.01,0,366
16.89,-86.97,0.96,0,367
16.77,-86.98,0.86,0,367
16.66,-87.00,0.82,0,367
16.58,-87.02,0.72,0,367
16.42,-86.97,0.62,0,367
16.37,-86.89,0.54,0,367
16.21,-86.90,0.44,0,367
16.11,-86.92,0.42,0,367
16.01,-86.94,0.38,0,367
15.84,-86.96,0.35,0,368
15.75,-87.02,0.31,0,368
15.59,-86.98,0.27,0,369
15.50,-87.01,0.25,0,367
15.36,-87.02,0.17,0,367
15.23,-87.04,0.15,0,366
15.10,-87.05,0.12,0,366
14.96,-87.13,0.11,0,367
