4.72,-88.63,-3.41,0,358
4.85,-88.72,-3.44,0,358
4.90,-88.72,-3.50,0,359
4.85,-88.75,-3.59,0,356
4.76,-88.77,-3.79,0,356
4.55,-88.83,-3.93,0,356
4.17,-88.94,-4.09,0,356
3.95,-89.09,-4.31,0,356
3.73,-89.19,-4.55,0,356
3.48,-89.24,-4.76,0,356
3.12,-89.31,-4.86,0,357
2.73,-89.33,-4.88,0,357
2.24,-89.45,-4.94,0,357
1.98,-89.60,-5.13,0,357
2.10,-89.74,-5.45,0,356
1.93,-89.95,-5.64,0,356
1.76,-89.94,-5.82,0,357
1.44,-90.08,-5.97,0,356
1.09,-90.14,-6.12,0,356
0.74,-90.14,-6.27,0,356
0.35,-90.06,-6.37,0,356
0.17,-89.98,-6.42,0,356
0.22,-89.96,-6.52,0,356
0.41,-89.89,-6.62,0,355
0.44,-89.78,-6.66,0,356
0.65,-89.59,-6.77,0,355
0.55,-89.43,-6.82,0,356
0.05,-89.22,-6.84,0,357
-0.58,-88.99,-6.88,0,356
-0.10,-88.80,-6.91,0,355
0.58,-88.55,-6.95,0,356
1.41,-88.34,-6.91,0,355
2.23,-88.15,-6.82,0,356
2.99,-87.90,-6.75,0,356
3.66,-87.55,-6.68,0,356
4.01,-87.26,-6.59,0,355
4.42,-86.99,-6.50,0,356
5.18,-86.74,-6.41,0,356
5.82,-86.53,-6.23,0,355
5.94,-86.34,-5.95,0,357
6.29,-86.15,-5.65,0,356
6.92,-86.01,-5.36,0,356
8.11,-85.91,-5.09,0,357
8.85,-85.98,-4.88,0,357
8.99,-85.89,-4.60,0,357
9.32,-85.69,-4.38,0,357
9.72,-85.52,-4.17,0,357
9.81,-85.49,-4.04,0,356
10.23,-85.41,-4.11,0,355
10.72,-85.28,-4.14,0,356
11.05,-85.16,-3.99,0,356
11.11,-85.06,-3.77,0,356
11.75,-85.02,-3.61,0,355
12.18,-85.05,-3.55,0,357
12.59,-85.00,-3.51,0,357
12.80,-84.95,-3.37,0,356
12.84,-84.92,-3.22,0,357
12.91,-84.89,-3.18,0,357
13.04,-84.86,-3.24,0,356
13.02,-84.85,-3.24,0,356
12.91,-84.82,-3.25,0,354
12.94,-84.85,-3.31,0,355
12.88,-84.88,-3.31,0,356
12.76,-84.85,-3.27,0,355
12.75,-84.87,-3.23,0,357
12.59,-84.89,-3.19,0,356
12.47,-84.86,-3.15,0,357
