-1.20,10.37,-79.17,0,74
-1.20,10.36,-79.17,0,76
-1.20,10.36,-79.17,0,76
-1.21,10.36,-79.18,0,78
-1.20,10.36,-79.17,0,76
-1.20,10.37,-79.17,0,75
-1.20,10.36,-79.18,0,78
-1.19,10.35,-79.18,0,76
-1.20,10.35,-79.18,0,77
-1.19,10.36,-79.17,0,75
-1.20,10.36,-79.16,0,78
-1.21,10.36,-79.16,0,76
-1.21,10.36,-79.16,0,76
-1.21,10.36,-79.17,0,78
-1.21,10.36,-79.17,0,74
-1.20,10.36,-79.17,0,78
-1.20,10.36,-79.16,0,75
-1.20,10.37,-79.16,0,78
-1.20,10.36,-79.16,0,74
-1.20,10.36,-79.16,0,76
-1.19,10.36,-79.16,0,79
-1.19,10.36,-79.17,0,77
-1.18,10.36,-79.18,0,79
-1.19,10.35,-79.18,0,77
-1.19,10.35,-79.19,0,82
-1.19,10.35,-79.18,0,77
-1.19,10.35,-79.18,0,79
-1.19,10.35,-79.18,0,76
-1.19,10.35,-79.18,0,79
-1.19,10.35,-79.18,0,79
-1.20,10.36,-79.17,0,75
-1.20,10.36,-79.18,0,77
-1.19,10.36,-79.17,0,75
-1.18,10.36,-79.17,0,77
-1.18,10.36,-79.18,0,77
-1.17,10.37,-79.17,0,76
-1.17,10.36,-79.18,0,75
-1.18,10.35,-79.18,0,76
-1.17,10.35,-79.18,0,80
-1.17,10.35,-79.18,0,76
-1.18,10.34,-79.19,0,79
-1.18,10.35,-79.18,0,76
-1.18,10.35,-79.19,0,79
-1.18,10.35,-79.19,0,77
-1.18,10.34,-79.19,0,76
-1.18,10.34,-79.19,0,79
-1.20,10.35,-79.19,0,76
-1.19,10.35,-79.19,0,79
-1.19,10.34,-79.19,0,77
-1.18,10.33,-79.20,0,77
-1.18,10.33,-79.21,0,75
-1.18,10.34,-79.20,0,76
-1.18,10.34,-79.21,0,78
-1.18,10.34,-79.20,0,77
-1.18,10.34,-79.20,0,79
-1.18,10.33,-79.21,0,75
-1.18,10.33,-79.21,0,79
-1.18,10.33,-79.21,0,76
-1.18,10.33,-79.21,0,77
-1.18,10.33,-79.20,0,78
-1.17,10.33,-79.21,0,77
-1.17,10.33,-79.21,0,79
-1.17,10.33,-79.21,0,77
-1.18,10.33,-79.21,0,80
-1.18,10.33,-79.21,0,76
-1.17,10.32,-79.21,0,80
-1.17,10.32,-79.21,0,79
-1.16,10.32,-79.21,0,79
-1.16,10.32,-79.21,0,79
-1.17,10.33,-79.21,0,77
-1.17,10.33,-79.20,0,80
-1.17,10.32,-79.21,0,77
-1.17,10.32,-79.22,0,79
-1.16,10.32,-79.22,0,76
-1.16,10.32,-79.22,0,79
-1.15,10.31,-79.22,0,78
-1.15,10.31,-79.22,0,77
-1.15,10.31,-79.22,0,79
-1.15,10.32,-79.21,0,75
